timestamp,runtime_sec,total_biomass,t0,t1,t2,t3,t4,deep_archive,t0_pct,t1_pct,t2_pct,t3_pct,t4_pct,lambda,phi_diff
2026-03-01T06:48:03+01:00,25925,4877833,380397,568581,917689,1474600,1536566,0,108.68,100.40,100.15,99.46,64.05,0.500000,0.1233
2026-03-01T06:48:08+01:00,25930,4877841,380115,568581,917689,1474601,1536855,0,108.60,100.40,100.15,99.46,64.06,0.500000,0.1222
2026-03-01T06:48:13+01:00,25935,4877833,379822,568581,917689,1474610,1537131,0,108.52,100.40,100.15,99.46,64.08,0.500000,0.1211
2026-03-01T06:48:18+01:00,25940,4877833,379533,568586,917688,1474606,1537420,0,108.44,100.40,100.15,99.46,64.09,0.500000,0.1199
2026-03-01T06:48:23+01:00,25945,4877836,379269,568584,917688,1474607,1537688,0,108.36,100.40,100.15,99.46,64.10,0.500000,0.1189
2026-03-01T06:48:28+01:00,25950,4877829,379171,568583,917688,1474607,1537780,0,108.33,100.40,100.15,99.46,64.10,0.500000,0.1185
2026-03-01T06:48:33+01:00,25955,4877832,379103,568584,917688,1474607,1537850,0,108.32,100.40,100.15,99.46,64.11,0.500000,0.1182
2026-03-01T06:48:38+01:00,25960,4877834,378989,568583,917688,1474606,1537968,0,108.28,100.40,100.15,99.46,64.11,0.500000,0.1178
2026-03-01T06:48:43+01:00,25965,4877839,378894,568583,917688,1474608,1538066,0,108.26,100.40,100.15,99.46,64.11,0.500000,0.1174
2026-03-01T06:48:48+01:00,25970,4877838,378551,568589,917690,1474600,1538408,0,108.16,100.40,100.15,99.46,64.13,0.500000,0.1160
2026-03-01T06:48:53+01:00,25975,4877839,378222,568587,917689,1474600,1538741,0,108.06,100.40,100.15,99.46,64.14,0.500000,0.1147
2026-03-01T06:48:58+01:00,25980,4877840,377900,568586,917689,1474606,1539059,0,107.97,100.40,100.15,99.46,64.16,0.500000,0.1134
2026-03-01T06:49:03+01:00,25985,4877846,377140,568593,917694,1474588,1539831,0,107.75,100.40,100.15,99.46,64.19,0.500000,0.1104
2026-03-01T06:49:08+01:00,25990,4877868,376242,568596,917689,1474602,1540739,0,107.50,100.40,100.15,99.46,64.23,0.500000,0.1068
2026-03-01T06:49:13+01:00,25995,4877843,375297,568598,917688,1474611,1541649,0,107.23,100.40,100.15,99.46,64.26,0.500000,0.1030
2026-03-01T06:49:18+01:00,26000,4877846,374415,568601,917690,1474625,1542515,0,106.98,100.40,100.15,99.46,64.30,0.500000,0.0994
2026-03-01T06:49:23+01:00,26005,4877858,373525,568615,917688,1474629,1543401,0,106.72,100.41,100.15,99.46,64.34,0.500000,0.0957
2026-03-01T06:49:28+01:00,26010,4877859,372608,568624,917671,1474654,1544302,0,106.46,100.41,100.15,99.46,64.37,0.500000,0.0920
2026-03-01T06:49:33+01:00,26015,4877857,371706,568631,917682,1474657,1545181,0,106.20,100.41,100.15,99.46,64.41,0.500000,0.0882
2026-03-01T06:49:38+01:00,26020,4877869,370773,568627,917695,1474658,1546116,0,105.94,100.41,100.15,99.46,64.45,0.500000,0.0844
2026-03-01T06:49:43+01:00,26025,4877838,369844,568637,917692,1474658,1547007,0,105.67,100.41,100.15,99.46,64.49,0.500000,0.0805
2026-03-01T06:49:49+01:00,26031,4877830,369012,568640,917697,1474642,1547839,0,105.43,100.41,100.15,99.46,64.52,0.500000,0.0771
2026-03-01T06:49:53+01:00,26035,4877858,368175,568648,917683,1474663,1548689,0,105.19,100.41,100.15,99.46,64.56,0.500000,0.0735
2026-03-01T06:49:58+01:00,26040,4877854,367275,568656,917677,1474664,1549582,0,104.94,100.41,100.15,99.46,64.59,0.500000,0.0697
2026-03-01T06:50:03+01:00,26045,4877864,366360,568658,917686,1474675,1550485,0,104.67,100.41,100.15,99.46,64.63,0.500000,0.0659
2026-03-01T06:50:08+01:00,26050,4877851,365446,568671,917690,1474688,1551356,0,104.41,100.42,100.15,99.46,64.67,0.500000,0.0619
2026-03-01T06:50:13+01:00,26055,4877854,364513,568672,917682,1474714,1552273,0,104.15,100.42,100.15,99.47,64.71,0.500000,0.0579
2026-03-01T06:50:18+01:00,26060,4877860,363601,568673,917680,1474728,1553178,0,103.89,100.42,100.15,99.47,64.74,0.500000,0.0540
2026-03-01T06:50:23+01:00,26065,4877862,362697,568673,917685,1474732,1554075,0,103.63,100.42,100.15,99.47,64.78,0.500000,0.0501
2026-03-01T06:50:28+01:00,26070,4877861,361744,568665,917701,1474740,1555011,0,103.36,100.42,100.15,99.47,64.82,0.500000,0.0460
2026-03-01T06:50:33+01:00,26075,4877847,360819,568673,917703,1474729,1555923,0,103.09,100.42,100.15,99.47,64.86,0.500000,0.0420
2026-03-01T06:50:38+01:00,26080,4877844,359928,568676,917712,1474739,1556789,0,102.84,100.42,100.15,99.47,64.90,0.500000,0.0381
2026-03-01T06:50:43+01:00,26085,4877849,359002,568677,917716,1474745,1557709,0,102.57,100.42,100.15,99.47,64.93,0.500000,0.0340
2026-03-01T06:50:48+01:00,26090,4877858,358096,568681,917718,1474746,1558617,0,102.31,100.42,100.15,99.47,64.97,0.500000,0.0300
2026-03-01T06:50:53+01:00,26095,4877847,357174,568688,917724,1474755,1559506,0,102.05,100.42,100.15,99.47,65.01,0.500000,0.0258
2026-03-01T06:50:58+01:00,26100,4877849,356293,568696,917715,1474772,1560373,0,101.80,100.42,100.15,99.47,65.04,0.500000,0.0219
2026-03-01T06:51:03+01:00,26105,4877849,355546,568704,917709,1474790,1561100,0,101.58,100.42,100.15,99.47,65.07,0.500000,0.0185
2026-03-01T06:51:08+01:00,26110,4877847,354665,568706,917706,1474779,1561991,0,101.33,100.42,100.15,99.47,65.11,0.500000,0.0145
2026-03-01T06:51:13+01:00,26115,4877851,353941,568697,917723,1474766,1562724,0,101.13,100.42,100.15,99.47,65.14,0.500000,0.0113
2026-03-01T06:51:18+01:00,26120,4877856,353046,568704,917725,1474781,1563600,0,100.87,100.42,100.15,99.47,65.18,0.500000,0.0072
2026-03-01T06:51:23+01:00,26125,4877860,352330,568706,917732,1474789,1564303,0,100.67,100.42,100.16,99.47,65.21,0.500000,0.0039
2026-03-01T06:51:28+01:00,26130,4877856,351449,568715,917724,1474801,1565167,0,100.41,100.42,100.15,99.47,65.24,0.500000,0.0002
2026-03-01T06:51:33+01:00,26135,4877836,350973,568706,917734,1474790,1565633,0,100.28,100.42,100.16,99.47,65.26,0.500000,0.0023
2026-03-01T06:51:38+01:00,26140,4877838,350704,568706,917734,1474790,1565904,0,100.20,100.42,100.16,99.47,65.27,0.500000,0.0036
2026-03-01T06:51:43+01:00,26145,4877840,350435,568709,917731,1474796,1566169,0,100.12,100.42,100.15,99.47,65.29,0.500000,0.0048
2026-03-01T06:51:48+01:00,26150,4877833,350141,568705,917737,1474790,1566460,0,100.04,100.42,100.16,99.47,65.30,0.500000,0.0062
2026-03-01T06:51:53+01:00,26155,4877838,349907,568706,917737,1474790,1566698,0,99.97,100.42,100.16,99.47,65.31,0.500000,0.0073
2026-03-01T06:51:59+01:00,26161,5052894,524859,568706,917738,1474790,1566801,0,149.96,100.42,100.16,99.47,65.31,0.500000,0.5345
2026-03-01T06:52:03+01:00,26165,5052887,524655,568709,917734,1474789,1567000,0,149.90,100.42,100.16,99.47,65.32,0.500000,0.5341
2026-03-01T06:52:08+01:00,26170,5052902,523797,568698,917753,1474808,1567846,0,149.66,100.42,100.16,99.47,65.36,0.500000,0.5323
2026-03-01T06:52:13+01:00,26175,5052901,522901,568694,917762,1474811,1568733,0,149.40,100.42,100.16,99.47,65.39,0.500000,0.5305
2026-03-01T06:52:18+01:00,26180,5052906,522011,568682,917788,1474802,1569623,0,149.15,100.42,100.16,99.47,65.43,0.500000,0.5286
2026-03-01T06:52:23+01:00,26185,5052911,521131,568682,917801,1474797,1570500,0,148.89,100.42,100.16,99.47,65.47,0.500000,0.5268
2026-03-01T06:52:28+01:00,26190,5052904,520220,568682,917814,1474810,1571378,0,148.63,100.42,100.16,99.47,65.50,0.500000,0.5249
2026-03-01T06:52:33+01:00,26195,5052911,519309,568688,917819,1474821,1572274,0,148.37,100.42,100.16,99.47,65.54,0.500000,0.5229
2026-03-01T06:52:38+01:00,26200,5052912,518418,568691,917806,1474844,1573153,0,148.12,100.42,100.16,99.48,65.58,0.500000,0.5211
2026-03-01T06:52:43+01:00,26205,5052898,517504,568707,917812,1474833,1574042,0,147.86,100.42,100.16,99.47,65.61,0.500000,0.5191
2026-03-01T06:52:48+01:00,26210,5052886,516842,568693,917831,1474814,1574706,0,147.67,100.42,100.17,99.47,65.64,0.500000,0.5177
2026-03-01T06:52:53+01:00,26215,5052887,516583,568697,917828,1474813,1574966,0,147.60,100.42,100.17,99.47,65.65,0.500000,0.5172
2026-03-01T06:52:58+01:00,26220,5052888,516326,568694,917833,1474820,1575215,0,147.52,100.42,100.17,99.47,65.66,0.500000,0.5166
2026-03-01T06:53:03+01:00,26225,5052886,516065,568694,917833,1474820,1575474,0,147.45,100.42,100.17,99.47,65.67,0.500000,0.5161
2026-03-01T06:53:08+01:00,26230,5052890,515777,568694,917833,1474821,1575765,0,147.36,100.42,100.17,99.47,65.69,0.500000,0.5154
2026-03-01T06:53:13+01:00,26235,5052890,515466,568695,917829,1474831,1576069,0,147.28,100.42,100.17,99.47,65.70,0.500000,0.5148
2026-03-01T06:53:18+01:00,26240,5052892,515176,568695,917837,1474824,1576360,0,147.19,100.42,100.17,99.47,65.71,0.500000,0.5141
2026-03-01T06:53:23+01:00,26245,5052888,514898,568694,917836,1474824,1576636,0,147.11,100.42,100.17,99.47,65.72,0.500000,0.5136
2026-03-01T06:53:28+01:00,26250,5052890,514632,568697,917835,1474824,1576902,0,147.04,100.42,100.17,99.47,65.73,0.500000,0.5130
2026-03-01T06:53:33+01:00,26255,5052888,514356,568696,917835,1474830,1577171,0,146.96,100.42,100.17,99.47,65.74,0.500000,0.5124
2026-03-01T06:53:38+01:00,26260,5052890,514088,568696,917836,1474830,1577440,0,146.88,100.42,100.17,99.47,65.76,0.500000,0.5118
2026-03-01T06:53:43+01:00,26265,5052887,513810,568696,917835,1474830,1577716,0,146.80,100.42,100.17,99.47,65.77,0.500000,0.5112
2026-03-01T06:53:48+01:00,26270,5052887,513538,568699,917832,1474830,1577988,0,146.73,100.42,100.17,99.47,65.78,0.500000,0.5106
2026-03-01T06:53:53+01:00,26275,5052887,513267,568696,917841,1474828,1578255,0,146.65,100.42,100.17,99.47,65.79,0.500000,0.5100
2026-03-01T06:53:58+01:00,26280,5052890,512956,568697,917842,1474828,1578567,0,146.56,100.42,100.17,99.47,65.80,0.500000,0.5094
2026-03-01T06:54:03+01:00,26285,5052889,512644,568698,917839,1474827,1578881,0,146.47,100.42,100.17,99.47,65.82,0.500000,0.5087
2026-03-01T06:54:08+01:00,26290,5052886,512332,568695,917844,1474828,1579187,0,146.38,100.42,100.17,99.47,65.83,0.500000,0.5080
2026-03-01T06:54:13+01:00,26295,5052903,511460,568697,917836,1474846,1580064,0,146.13,100.42,100.17,99.48,65.87,0.500000,0.5061
2026-03-01T06:54:18+01:00,26300,5052901,510527,568706,917850,1474824,1580994,0,145.86,100.42,100.17,99.47,65.90,0.500000,0.5041
2026-03-01T06:54:23+01:00,26305,5052897,509611,568701,917869,1474802,1581914,0,145.60,100.42,100.17,99.47,65.94,0.500000,0.5021
2026-03-01T06:54:28+01:00,26310,5052903,508701,568700,917871,1474812,1582819,0,145.34,100.42,100.17,99.47,65.98,0.500000,0.5001
2026-03-01T06:54:33+01:00,26315,5052898,507785,568692,917881,1474829,1583711,0,145.08,100.42,100.17,99.47,66.02,0.500000,0.4981
2026-03-01T06:54:38+01:00,26320,5052915,506862,568695,917889,1474832,1584637,0,144.82,100.42,100.17,99.47,66.06,0.500000,0.4960
2026-03-01T06:54:43+01:00,26325,5052911,505925,568697,917891,1474828,1585570,0,144.55,100.42,100.17,99.47,66.09,0.500000,0.4940
2026-03-01T06:54:48+01:00,26330,5052901,504988,568695,917906,1474829,1586483,0,144.28,100.42,100.17,99.47,66.13,0.500000,0.4919
2026-03-01T06:54:53+01:00,26335,5052899,504068,568700,917908,1474847,1587376,0,144.02,100.42,100.17,99.48,66.17,0.500000,0.4898
2026-03-01T06:54:58+01:00,26340,5052908,503147,568693,917919,1474852,1588297,0,143.76,100.42,100.18,99.48,66.21,0.500000,0.4878
2026-03-01T06:55:03+01:00,26345,5052911,502218,568697,917918,1474865,1589213,0,143.49,100.42,100.18,99.48,66.25,0.500000,0.4857
2026-03-01T06:55:08+01:00,26350,5052894,501267,568698,917923,1474865,1590141,0,143.22,100.42,100.18,99.48,66.29,0.500000,0.4835
2026-03-01T06:55:13+01:00,26355,5052906,500370,568700,917917,1474875,1591044,0,142.96,100.42,100.18,99.48,66.32,0.500000,0.4815
2026-03-01T06:55:18+01:00,26360,5052915,499455,568698,917933,1474847,1591982,0,142.70,100.42,100.18,99.48,66.36,0.500000,0.4794
2026-03-01T06:55:23+01:00,26365,5052896,498501,568710,917938,1474860,1592887,0,142.43,100.42,100.18,99.48,66.40,0.500000,0.4772
2026-03-01T06:55:28+01:00,26370,5052915,497606,568713,917947,1474852,1593797,0,142.17,100.42,100.18,99.48,66.44,0.500000,0.4751
2026-03-01T06:55:33+01:00,26375,5052895,496673,568715,917951,1474858,1594698,0,141.91,100.42,100.18,99.48,66.48,0.500000,0.4730
2026-03-01T06:55:38+01:00,26380,5052913,495766,568706,917975,1474858,1595608,0,141.65,100.42,100.18,99.48,66.51,0.500000,0.4709
2026-03-01T06:55:43+01:00,26385,5052909,494897,568703,917972,1474871,1596466,0,141.40,100.42,100.18,99.48,66.55,0.500000,0.4689
2026-03-01T06:55:48+01:00,26390,5052889,494570,568707,917969,1474871,1596772,0,141.31,100.42,100.18,99.48,66.56,0.500000,0.4681
2026-03-01T06:55:53+01:00,26395,5052886,494294,568704,917969,1474875,1597044,0,141.23,100.42,100.18,99.48,66.57,0.500000,0.4675
2026-03-01T06:55:58+01:00,26400,5052886,494012,568704,917972,1474872,1597326,0,141.15,100.42,100.18,99.48,66.58,0.500000,0.4668
2026-03-01T06:56:03+01:00,26405,5052886,493787,568703,917973,1474871,1597552,0,141.08,100.42,100.18,99.48,66.59,0.500000,0.4663
2026-03-01T06:56:08+01:00,26410,5052888,493516,568706,917969,1474872,1597825,0,141.00,100.42,100.18,99.48,66.61,0.500000,0.4657
2026-03-01T06:56:13+01:00,26415,5052887,493171,568704,917975,1474875,1598162,0,140.91,100.42,100.18,99.48,66.62,0.500000,0.4649
2026-03-01T06:56:18+01:00,26420,5052887,492841,568704,917975,1474875,1598492,0,140.81,100.42,100.18,99.48,66.63,0.500000,0.4641
2026-03-01T06:56:23+01:00,26425,5052885,492523,568706,917973,1474875,1598808,0,140.72,100.42,100.18,99.48,66.65,0.500000,0.4634
2026-03-01T06:56:28+01:00,26430,5052905,491739,568700,917990,1474882,1599594,0,140.50,100.42,100.18,99.48,66.68,0.500000,0.4615
2026-03-01T06:56:33+01:00,26435,5052902,490856,568694,917999,1474883,1600470,0,140.24,100.42,100.18,99.48,66.72,0.500000,0.4595
2026-03-01T06:56:38+01:00,26440,5052903,489954,568697,917998,1474899,1601355,0,139.99,100.42,100.18,99.48,66.75,0.500000,0.4573
2026-03-01T06:56:43+01:00,26445,5052902,489049,568692,918001,1474915,1602245,0,139.73,100.42,100.18,99.48,66.79,0.500000,0.4552
2026-03-01T06:56:48+01:00,26450,5052907,488171,568691,917997,1474931,1603117,0,139.48,100.42,100.18,99.48,66.83,0.500000,0.4531
2026-03-01T06:56:53+01:00,26455,5052900,487259,568690,917984,1474944,1604023,0,139.22,100.42,100.18,99.48,66.86,0.500000,0.4509
2026-03-01T06:56:58+01:00,26460,5052904,486354,568693,917989,1474927,1604941,0,138.96,100.42,100.18,99.48,66.90,0.500000,0.4487
2026-03-01T06:57:03+01:00,26465,5052886,485703,568695,917996,1474933,1605559,0,138.77,100.42,100.18,99.48,66.93,0.500000,0.4472
2026-03-01T06:57:08+01:00,26470,5052886,485429,568692,917996,1474932,1605837,0,138.69,100.42,100.18,99.48,66.94,0.500000,0.4465
2026-03-01T06:57:13+01:00,26475,5052887,485134,568692,917999,1474936,1606126,0,138.61,100.42,100.18,99.48,66.95,0.500000,0.4458
2026-03-01T06:57:18+01:00,26480,5052886,484840,568692,917999,1474935,1606420,0,138.53,100.42,100.18,99.48,66.96,0.500000,0.4451
2026-03-01T06:57:23+01:00,26485,5052888,484554,568694,917997,1474936,1606707,0,138.44,100.42,100.18,99.48,66.98,0.500000,0.4444
2026-03-01T06:57:28+01:00,26490,5052887,484274,568692,917996,1474936,1606989,0,138.36,100.42,100.18,99.48,66.99,0.500000,0.4437
2026-03-01T06:57:33+01:00,26495,5052889,483990,568692,918003,1474935,1607269,0,138.28,100.42,100.18,99.48,67.00,0.500000,0.4430
2026-03-01T06:57:38+01:00,26500,5052886,483676,568696,917999,1474935,1607580,0,138.19,100.42,100.18,99.48,67.01,0.500000,0.4423
2026-03-01T06:57:43+01:00,26505,5052887,483404,568694,917999,1474935,1607855,0,138.12,100.42,100.18,99.48,67.02,0.500000,0.4416
2026-03-01T06:57:48+01:00,26510,5052886,483136,568693,918002,1474940,1608115,0,138.04,100.42,100.18,99.48,67.03,0.500000,0.4409
2026-03-01T06:57:53+01:00,26515,5052886,482861,568693,918001,1474941,1608390,0,137.96,100.42,100.18,99.48,67.05,0.500000,0.4403
2026-03-01T06:57:58+01:00,26520,5052884,482596,568696,917998,1474940,1608654,0,137.88,100.42,100.18,99.48,67.06,0.500000,0.4396
2026-03-01T06:58:03+01:00,26525,5052886,482331,568695,917998,1474941,1608921,0,137.81,100.42,100.18,99.48,67.07,0.500000,0.4390
2026-03-01T06:58:08+01:00,26530,5052887,482036,568694,918005,1474945,1609207,0,137.72,100.42,100.18,99.48,67.08,0.500000,0.4383
2026-03-01T06:58:13+01:00,26535,5052886,481775,568694,918004,1474944,1609469,0,137.65,100.42,100.18,99.48,67.09,0.500000,0.4376
2026-03-01T06:58:18+01:00,26540,5052887,481506,568698,918001,1474945,1609737,0,137.57,100.42,100.18,99.48,67.10,0.500000,0.4370
2026-03-01T06:58:23+01:00,26545,5052885,481231,568694,918001,1474950,1610009,0,137.49,100.42,100.18,99.48,67.11,0.500000,0.4363
2026-03-01T06:58:28+01:00,26550,5052886,480960,568694,918006,1474946,1610280,0,137.42,100.42,100.18,99.48,67.12,0.500000,0.4356
2026-03-01T06:58:33+01:00,26555,5052887,480674,568695,918004,1474945,1610569,0,137.34,100.42,100.18,99.48,67.14,0.500000,0.4349
2026-03-01T06:58:38+01:00,26560,5052886,480386,568692,918005,1474946,1610857,0,137.25,100.42,100.18,99.48,67.15,0.500000,0.4342
2026-03-01T06:58:43+01:00,26565,5052884,480110,568692,918010,1474949,1611123,0,137.17,100.42,100.19,99.48,67.16,0.500000,0.4335
2026-03-01T06:58:48+01:00,26570,5052883,479888,568692,918010,1474950,1611343,0,137.11,100.42,100.19,99.48,67.17,0.500000,0.4330
2026-03-01T06:58:53+01:00,26575,5052885,479657,568695,918008,1474949,1611576,0,137.04,100.42,100.19,99.48,67.18,0.500000,0.4324
2026-03-01T06:58:58+01:00,26580,5052886,479420,568692,918008,1474950,1611816,0,136.98,100.42,100.19,99.48,67.19,0.500000,0.4318
2026-03-01T06:59:03+01:00,26585,5052887,479193,568692,918008,1474954,1612040,0,136.91,100.42,100.19,99.48,67.20,0.500000,0.4313
2026-03-01T06:59:08+01:00,26590,5052886,478947,568692,918010,1474951,1612286,0,136.84,100.42,100.19,99.48,67.21,0.500000,0.4307
2026-03-01T06:59:13+01:00,26595,5052884,478687,568694,918007,1474951,1612545,0,136.77,100.42,100.19,99.48,67.22,0.500000,0.4300
2026-03-01T06:59:18+01:00,26600,5052887,478412,568693,918008,1474951,1612823,0,136.69,100.42,100.19,99.48,67.23,0.500000,0.4293
2026-03-01T06:59:23+01:00,26605,5052887,478140,568692,918010,1474955,1613090,0,136.61,100.42,100.19,99.48,67.24,0.500000,0.4287
2026-03-01T06:59:28+01:00,26610,5052887,477855,568692,918010,1474955,1613375,0,136.53,100.42,100.19,99.48,67.25,0.500000,0.4279
2026-03-01T06:59:33+01:00,26615,5052887,477581,568695,918007,1474955,1613649,0,136.45,100.42,100.19,99.48,67.27,0.500000,0.4273
2026-03-01T06:59:38+01:00,26620,5052887,477285,568693,918007,1474955,1613947,0,136.37,100.42,100.19,99.48,67.28,0.500000,0.4265
2026-03-01T06:59:43+01:00,26625,5052887,476992,568693,918012,1474955,1614235,0,136.28,100.42,100.19,99.48,67.29,0.500000,0.4258
2026-03-01T06:59:48+01:00,26630,5052887,476691,568696,918009,1474955,1614536,0,136.20,100.42,100.19,99.48,67.30,0.500000,0.4250
2026-03-01T06:59:53+01:00,26635,5052888,476400,568693,918009,1474956,1614830,0,136.11,100.42,100.19,99.48,67.31,0.500000,0.4243
2026-03-01T06:59:58+01:00,26640,5052905,475902,568693,918024,1474958,1615328,0,135.97,100.42,100.19,99.48,67.34,0.500000,0.4231
2026-03-01T07:00:03+01:00,26645,5052902,474951,568695,918032,1474951,1616273,0,135.70,100.42,100.19,99.48,67.37,0.500000,0.4207
2026-03-01T07:00:08+01:00,26650,5052901,474026,568695,918041,1474942,1617197,0,135.44,100.42,100.19,99.48,67.41,0.500000,0.4183
2026-03-01T07:00:13+01:00,26655,5052902,473111,568694,918047,1474947,1618103,0,135.17,100.42,100.19,99.48,67.45,0.500000,0.4160
2026-03-01T07:00:18+01:00,26660,5052907,472173,568692,918037,1474971,1619034,0,134.91,100.42,100.19,99.48,67.49,0.500000,0.4136
2026-03-01T07:00:23+01:00,26665,5052904,471227,568700,918050,1474943,1619984,0,134.64,100.42,100.19,99.48,67.53,0.500000,0.4112
2026-03-01T07:00:28+01:00,26670,5052902,470300,568690,918065,1474941,1620906,0,134.37,100.42,100.19,99.48,67.57,0.500000,0.4088
2026-03-01T07:00:33+01:00,26675,5052898,469361,568692,918074,1474948,1621823,0,134.10,100.42,100.19,99.48,67.61,0.500000,0.4064
2026-03-01T07:00:38+01:00,26680,5052917,468434,568692,918081,1474954,1622756,0,133.84,100.42,100.19,99.48,67.64,0.500000,0.4040
2026-03-01T07:00:43+01:00,26685,5052900,467516,568698,918087,1474965,1623634,0,133.58,100.42,100.19,99.48,67.68,0.500000,0.4016
2026-03-01T07:00:48+01:00,26690,5052901,466624,568697,918096,1474965,1624519,0,133.32,100.42,100.19,99.48,67.72,0.500000,0.3993
2026-03-01T07:00:53+01:00,26695,5052895,465725,568694,918105,1474964,1625407,0,133.06,100.42,100.20,99.48,67.76,0.500000,0.3969
2026-03-01T07:00:58+01:00,26700,5052897,464831,568684,918118,1474977,1626287,0,132.81,100.42,100.20,99.48,67.79,0.500000,0.3946
2026-03-01T07:01:03+01:00,26705,5052893,463926,568690,918119,1474981,1627177,0,132.55,100.42,100.20,99.48,67.83,0.500000,0.3922
2026-03-01T07:01:08+01:00,26710,5052903,463026,568692,918119,1474988,1628078,0,132.29,100.42,100.20,99.49,67.87,0.500000,0.3898
2026-03-01T07:01:13+01:00,26715,5052905,462121,568697,918109,1474988,1628990,0,132.03,100.42,100.20,99.49,67.90,0.500000,0.3874
2026-03-01T07:01:18+01:00,26720,5052903,461226,568697,918108,1474995,1629877,0,131.78,100.42,100.20,99.49,67.94,0.500000,0.3850
2026-03-01T07:01:23+01:00,26725,5052899,460332,568692,918115,1474999,1630761,0,131.52,100.42,100.20,99.49,67.98,0.500000,0.3826
2026-03-01T07:01:28+01:00,26730,5052901,459417,568691,918124,1475003,1631666,0,131.26,100.42,100.20,99.49,68.02,0.500000,0.3802
2026-03-01T07:01:33+01:00,26735,5052902,458503,568701,918137,1475010,1632551,0,131.00,100.42,100.20,99.49,68.05,0.500000,0.3777
2026-03-01T07:01:38+01:00,26740,5052900,457604,568700,918135,1475022,1633439,0,130.74,100.42,100.20,99.49,68.09,0.500000,0.3753
2026-03-01T07:01:43+01:00,26745,5052902,456695,568705,918132,1475036,1634334,0,130.48,100.42,100.20,99.49,68.13,0.500000,0.3728
2026-03-01T07:01:48+01:00,26750,5052901,455797,568696,918144,1475043,1635221,0,130.23,100.42,100.20,99.49,68.16,0.500000,0.3703
2026-03-01T07:01:53+01:00,26755,5052901,454926,568701,918138,1475053,1636083,0,129.98,100.42,100.20,99.49,68.20,0.500000,0.3679
2026-03-01T07:01:58+01:00,26760,5052892,454282,568705,918130,1475053,1636722,0,129.79,100.42,100.20,99.49,68.23,0.500000,0.3662
2026-03-01T07:02:03+01:00,26765,5052892,453526,568719,918130,1475052,1637465,0,129.58,100.43,100.20,99.49,68.26,0.500000,0.3640
2026-03-01T07:02:08+01:00,26770,5052895,452728,568709,918144,1475063,1638251,0,129.35,100.42,100.20,99.49,68.29,0.500000,0.3619
2026-03-01T07:02:13+01:00,26775,5052895,451806,568701,918156,1475073,1639159,0,129.09,100.42,100.20,99.49,68.33,0.500000,0.3593
2026-03-01T07:02:18+01:00,26780,5052908,450872,568710,918150,1475090,1640086,0,128.82,100.42,100.20,99.49,68.37,0.500000,0.3567
2026-03-01T07:02:23+01:00,26785,5052905,449945,568712,918151,1475097,1641000,0,128.56,100.42,100.20,99.49,68.41,0.500000,0.3541
2026-03-01T07:02:28+01:00,26790,5052900,449029,568716,918145,1475103,1641907,0,128.29,100.42,100.20,99.49,68.44,0.500000,0.3515
2026-03-01T07:02:33+01:00,26795,5052903,448101,568717,918145,1475125,1642815,0,128.03,100.42,100.20,99.49,68.48,0.500000,0.3489
2026-03-01T07:02:38+01:00,26800,5052905,447161,568722,918151,1475132,1643739,0,127.76,100.43,100.20,99.49,68.52,0.500000,0.3462
2026-03-01T07:02:43+01:00,26805,5052901,446240,568723,918151,1475145,1644642,0,127.50,100.43,100.20,99.50,68.56,0.500000,0.3436
2026-03-01T07:02:48+01:00,26810,5052904,445314,568730,918151,1475146,1645563,0,127.23,100.43,100.20,99.50,68.60,0.500000,0.3409
2026-03-01T07:02:53+01:00,26815,5052904,444395,568729,918158,1475154,1646468,0,126.97,100.43,100.20,99.50,68.63,0.500000,0.3383
2026-03-01T07:02:58+01:00,26820,5052901,443449,568732,918168,1475147,1647405,0,126.70,100.43,100.20,99.50,68.67,0.500000,0.3355
2026-03-01T07:03:03+01:00,26825,5052903,442508,568745,918163,1475164,1648323,0,126.43,100.43,100.20,99.50,68.71,0.500000,0.3328
2026-03-01T07:03:08+01:00,26830,5052904,441573,568747,918167,1475181,1649236,0,126.16,100.43,100.20,99.50,68.75,0.500000,0.3300
2026-03-01T07:03:13+01:00,26835,5052906,440658,568750,918166,1475191,1650141,0,125.90,100.43,100.20,99.50,68.79,0.500000,0.3274
2026-03-01T07:03:18+01:00,26840,5052892,439684,568744,918173,1475202,1651089,0,125.62,100.43,100.20,99.50,68.83,0.500000,0.3245
2026-03-01T07:03:23+01:00,26845,5052900,438747,568742,918180,1475212,1652019,0,125.36,100.43,100.20,99.50,68.86,0.500000,0.3217
2026-03-01T07:03:28+01:00,26850,5052905,437811,568743,918182,1475201,1652968,0,125.09,100.43,100.20,99.50,68.90,0.500000,0.3190
2026-03-01T07:03:33+01:00,26855,5052896,436881,568746,918184,1475207,1653878,0,124.82,100.43,100.20,99.50,68.94,0.500000,0.3162
2026-03-01T07:03:38+01:00,26860,5052905,435935,568756,918186,1475211,1654817,0,124.55,100.43,100.20,99.50,68.98,0.500000,0.3134
2026-03-01T07:03:43+01:00,26865,5052896,434991,568760,918175,1475234,1655736,0,124.28,100.43,100.20,99.50,69.02,0.500000,0.3105
2026-03-01T07:03:48+01:00,26870,5052901,434055,568770,918171,1475233,1656672,0,124.02,100.43,100.20,99.50,69.06,0.500000,0.3077
